5.575579482187270619e-01,6.918707615934753807e-01,7.935878506060269899e-01,1.179885678454533210e-01
2.669452272023441486e-01,1.585575728974711329e-01,4.346198202751336837e-01,4.999571764273678109e-01
9.311706978758321762e-01,8.010424798049761153e-01,1.613922612900708931e-01,5.970511089809197314e-01
5.047513046792538871e-01,3.656561555595007063e-01,7.819548622893829348e-02,3.982327496623478402e-01
6.986878925875104063e-01,3.761964784944657469e-01,1.666730148630826691e-01,5.697831538589258615e-01
3.073100128942566900e-01,1.842343404747126823e-01,5.265629279986287770e-02,1.822951346347520263e-01
5.475678744900980277e-01,3.150658844451999507e-01,2.977686220998254640e-01,3.277387440651978734e-01
5.325453682929387478e-01,6.634587536279833442e-01,3.570711363874946587e-01,6.586359257742205875e-01
4.906091803746189806e-01,2.971710439796186876e-01,3.324092199124015212e-01,5.023139343875596685e-01
9.137908207939621219e-01,7.085067739722932245e-01,3.909705753755455815e-01,6.854638249147539941e-01
8.517110096415370091e-01,6.550120720202092794e-01,1.443002083988962070e-01,6.204247421118763706e-01
2.533314592028568790e-01,4.189118637303573811e-01,9.824151503634844795e-01,1.488319901032142227e-02
7.027367833754591953e-01,7.047047047047046986e-01,9.788441324763538232e-01,5.231820301990202510e-02
5.376078161000016342e-01,5.872623411700622631e-01,5.919066201244731484e-01,5.430750833989803628e-01
6.600387348458028880e-01,1.281220784936538404e-01,3.209920029912611827e-01,8.318178309671493409e-01
8.739032706376026471e-01,7.124562475031833708e-01,4.104495059784434852e-01,2.174126399361241690e-01
8.698746473785999855e-01,6.504489226535370427e-01,1.243956658542332144e-01,7.337449781595966058e-01
4.504327501158449376e-01,2.869688320071129284e-01,3.793607475732539980e-01,1.627546280995533501e-01
1.441966195885482638e-01,9.853424098137631981e-01,8.722851802082641770e-01,9.913736202721934454e-01
2.005865583709222355e-01,2.699599276865699560e-02,9.191030482337354535e-01,2.227083172130505107e-01
7.900342389936902965e-01,2.999777875299295196e-02,7.137588381516047908e-01,7.050742222805325143e-01
5.869546040215430915e-01,2.109950036677931406e-01,4.493414426798490457e-01,5.354925232563517712e-01
6.841461505090030704e-01,1.177492087963043638e-01,2.959895966124732603e-01,9.738837716310119186e-01
8.248237718462120283e-01,3.762495655822771234e-01,2.321519123817624985e-01,6.113780081695827651e-01
5.300793655869493470e-01,8.037594107450415359e-01,9.856572297710312069e-01,2.952722204379972237e-01
9.576288380385977739e-01,9.944389991790110184e-01,6.116696665471968997e-01,8.081237619722386745e-01
8.862348744190601257e-01,9.054814371046555621e-01,9.193401915669120461e-01,9.584508290198541225e-01
9.980149646560213528e-01,7.660711879209216590e-01,6.904104606520374832e-01,5.732024871647924957e-01
7.427292748896301422e-01,3.984204711017166889e-01,3.140850072054436615e-02,7.169075475539138376e-01
7.203260795346055900e-02,5.075723629795837466e-01,6.125372686683696610e-01,8.025726507016625044e-01
3.042113243559958491e-01,5.606497911188683680e-01,1.800392446210170860e-01,1.922022326389999924e-01
4.608394867080697899e-01,2.189466988084428911e-01,1.660639399010001294e-01,4.453320973696342500e-01
5.459261276355997783e-01,3.845629743959519953e-01,2.754636487164902059e-01,3.924231148835089500e-01
5.089928585088954183e-01,7.539314918536198507e-01,6.375765486638849122e-01,9.940030851953040036e-01
1.720638208439952965e-01,8.756991258596337202e-01,8.908724749150837008e-01,7.924571284249261049e-01
9.934783026278903861e-01,6.428302286249930608e-01,8.820224987857610000e-01,6.116845677810036630e-01
2.480653784821791052e-01,9.498883820711218062e-01,3.835136516591910461e-01,3.553753346023077325e-02
2.047171156733546826e-01,3.049714199797583514e-01,9.209211664119895113e-01,5.015633788193925302e-03
9.003434111230071424e-03,9.739939986219425805e-01,7.124734240663243012e-01,2.158239557813510651e-02
5.002383562894097135e-01,7.777980186035248211e-01,1.507641378493069506e-01,4.229672441828097318e-01
6.048179989858188943e-01,6.622391130278850735e-01,6.586232896327495756e-02,5.129524725828945586e-01
8.686142325998534863e-01,6.575848597620530533e-01,8.341832012327948798e-01,8.409454380017109543e-01
9.037830019411251525e-01,4.917565073483409210e-01,5.726020739948234350e-01,7.699802932754111762e-01
1.586394875375411184e-01,5.724335919761853742e-01,5.291972881069192391e-01,5.085048796594359155e-01
9.768410589190325011e-01,7.273838793969662486e-01,7.307354136856516469e-01,7.507548720063976777e-01
7.935801831440345566e-01,6.694265987966717679e-01,8.991759664017199283e-01,8.475614942299358745e-01
8.147978136800021476e-01,9.790009739537228750e-01,8.719124271283225369e-02,7.928040740306815382e-01
3.360520434306771831e-01,6.065688200871379721e-01,3.913023630016444765e-02,2.522537599120510676e-01
2.618719864513870399e-01,1.016486820364234309e-02,5.218552176427130318e-01,4.444434177329343871e-01
5.369898293665558153e-01,6.586895671329663360e-01,3.899701875568911125e-01,7.507473539214305491e-01
7.421537777958455706e-01,8.883553074804484417e-01,8.940912956418564095e-01,9.054459906205767350e-01
1.585075191404247408e-01,9.040787555070435300e-01,8.545099609464802404e-01,9.628971732210949153e-01
6.314083852716276812e-01,9.725534309525112331e-01,1.288970328300743408e-02,6.448653181343937391e-01
2.038114318262452263e-01,8.961708001449768535e-01,9.585063255399196569e-01,7.887730163325210597e-01
1.240134352107294113e-01,9.800213224262782630e-01,8.198330400251285788e-01,9.226078130536037591e-02
5.481810182934828690e-01,1.845797422608425609e-01,9.223442072261497371e-01,6.195601591972095257e-01
4.809142227310702622e-01,3.720526511095090250e-01,4.904148291854843467e-01,9.135058572515590836e-01
7.809753854736424250e-01,4.800172362064145659e-01,1.277637616754458971e-01,6.021277677911115456e-01
2.120219906584668579e-01,8.843421512453212285e-01,8.786565833430182160e-01,7.616859848747837836e-01
7.087190950365467312e-01,5.896458815819329846e-01,4.458919059691935916e-01,8.735728111536030793e-01
4.658665129246782888e-01,2.859816027974303454e-01,1.810195586127706091e-01,3.896146743353001152e-01
5.402022742335669259e-01,1.830618782974736403e-01,4.872917078433143812e-01,6.102866435064089323e-01
4.091525936091686133e-01,3.644694124257868983e-01,1.291926432412187076e-01,7.087090221133718337e-01
2.825454053284364719e-01,4.624482972365884237e-01,5.683611130935676270e-01,3.319359009754495049e-01
4.714924636959223481e-01,6.209466117714024236e-01,1.155561911108212991e-01,9.725814464786445290e-01
7.614036716473747690e-01,7.574849091736225448e-01,5.446625197119902007e-01,9.495630268421925146e-01
8.798709598468605897e-01,6.987819196570106417e-01,9.495723528249723211e-01,9.719537438090382064e-01
8.743238320356528925e-01,1.812672074540422340e-01,9.959481913037094847e-01,1.781531731457322854e-01
2.375648137587127451e-01,3.925340567031083694e-01,5.110000146381412645e-01,2.025021500038730882e-01
8.705130235189347809e-01,9.912365028142428036e-01,3.107844420403578223e-01,9.921317101630153790e-01
2.208009138963689666e-01,6.532632878037462898e-02,9.603088006958758749e-01,3.362925108084788839e-01
6.629516289118073669e-01,9.715163418283143670e-01,8.368743430192366883e-01,8.818741816964317248e-01
2.615971867472259849e-01,9.061791791217847780e-02,4.073074142420994304e-01,2.153683257453037347e-01
2.034026477415398215e-01,4.375007949305564359e-01,3.651008933091144937e-01,5.952004558473041745e-02
5.942964034100048920e-01,3.527312135700418905e-01,2.834944255763321430e-01,7.116021250137993803e-01
8.071715015278128069e-01,6.836934670895206123e-01,4.410046554957600673e-01,8.839299600656341793e-01
5.204281131838438546e-01,3.387036546172567664e-01,6.212790763562028307e-01,2.045998815168691420e-01
4.451659154719729283e-01,4.935558522033087758e-01,5.703924885094958652e-01,3.144948729141899268e-01
1.053662424285452398e-01,2.296255008882755466e-01,7.892057952812291388e-01,4.683613965096261600e-02
2.941207707920666728e-02,8.617026743848720249e-01,9.009747924063049584e-01,9.684119592638967822e-01
4.024262068996144470e-01,4.857859147155798585e-01,4.036288379282296779e-01,4.434782991921781270e-01
8.324777712527741125e-01,8.375801436232338526e-01,6.646646646646646728e-01,5.695695695695696115e-01
5.846074444456961228e-01,7.235387455517987565e-01,9.550509753513036770e-01,1.749501788770087829e-01
8.966198905802574837e-02,7.287163880076805711e-01,8.175518006287161299e-01,5.600726065334068471e-01
2.900636381655894991e-01,2.204472446027886112e-01,8.449041518330130396e-02,4.602069738090482365e-01
3.012958548507498335e-01,3.040257565321326516e-01,4.099977419014851909e-01,2.079705995913519734e-01
7.697638440717357033e-01,2.948408580748446139e-01,1.620064574605573904e-01,6.207344504146411479e-01
4.388097143403689449e-02,7.012459426590305078e-01,7.091367810015433149e-01,6.305173589087023078e-01
3.696303390071959405e-01,5.057124346494954459e-01,8.192957392962271213e-01,2.306750004609564308e-01
8.697063056028826455e-01,6.274504994856759943e-01,7.720108981892283007e-01,9.182199198328263590e-01
7.096993748828893667e-01,5.244796251386732999e-01,4.691455596271050799e-01,8.629535756016466497e-01
4.788581143421350994e-01,3.476486537950694844e-01,1.380558993287945568e-01,8.910474218708464011e-02
5.835806251731602279e-01,4.734744139894741521e-01,7.554909586795304222e-01,5.514609445118844322e-01
1.731513391209741071e-01,9.063022342750082228e-01,5.615408046593597380e-01,8.614990077334727658e-01
1.654738981959391272e-02,5.027899642375791567e-01,5.950428021168170656e-02,9.758914906323190586e-01
8.684047311589638829e-01,8.532286866498424160e-01,2.754138775996616828e-01,8.855575900826481162e-01
1.862198510842213439e-01,2.649290144259726018e-02,5.686474103086942566e-01,1.256756708360894093e-01
4.986650523046679551e-01,1.357233148132616363e-01,3.012467686250782095e-01,7.161130053226705261e-01
4.653672706994662622e-01,2.610429771405367028e-01,4.044062003265219141e-01,5.053125023885641776e-01
9.177305389076263753e-02,9.629894355538790585e-01,9.834025860364594696e-01,7.174240176777885170e-01
7.988426524812288765e-01,9.239781304581513588e-01,4.296178880824066959e-02,5.789964088002598208e-01
8.171026289489663474e-01,1.825997406060239359e-01,7.862722051427951664e-01,2.945688244108273790e-01
3.852178316246949175e-01,3.453879333342183000e-01,7.150496927252666390e-01,4.402933961513871286e-01
1.560052209897333786e-01,8.846882607167891877e-01,8.333395152481919421e-01,9.921978950861041202e-01
9.865381950157364743e-01,7.749145577042531041e-01,8.982510910270127269e-01,9.139305265773545184e-01
6.786216980155970191e-01,3.939936088478243614e-01,5.494913597870663136e-01,5.583718950413216753e-01
6.975014906002658943e-01,4.195749327504662007e-01,4.939385726259705178e-01,6.645232174294872785e-01
1.993616934435465393e-01,7.608887582228025803e-02,8.056047525139892196e-01,2.662613982639387977e-01
2.206887751585552560e-01,1.325013977263806916e-02,7.687703397676649564e-01,1.412872294468969780e-01
7.907321525894903114e-02,8.042731968589578173e-01,8.700809034543741660e-01,8.118910146486838508e-01
5.066622414057382340e-01,1.128594565326249272e-01,7.200310736311865689e-02,3.752715141991232461e-01
4.544521796348193199e-01,7.308651528356138183e-01,8.440091424042512891e-01,9.167612411476051548e-01
3.521125340069570786e-01,8.968560849604663432e-02,2.615360741782211118e-01,3.772950774787269257e-01
8.947747008211888176e-01,8.010534440562504521e-01,3.115501738668323695e-01,8.327670966243930772e-01
6.968914367127115872e-01,5.275233092315524397e-01,7.391031617981581592e-01,8.364281491667818758e-01
9.708339520843154435e-01,9.368566583195070407e-01,6.642741243205944057e-01,8.505537261688851380e-01
3.594346459148603512e-01,2.161382414322942924e-01,9.298591264650107879e-01,4.564657333211174506e-01
2.899471397283251983e-01,4.381016964136204561e-01,1.281221397852929378e-01,4.547542344981531093e-01
6.377295538559761834e-01,6.065619154395831547e-01,5.068367964822365623e-01,3.840488979512660106e-01
4.759626065626326730e-02,4.066938109800184442e-01,6.744521024936385167e-01,8.400281630175984726e-02
1.010626367191014424e-01,5.908935776011666752e-01,5.681709557064161809e-01,9.510369050783159528e-01
3.160469210219210012e-01,8.266591831337244400e-01,6.987779973229732988e-01,3.961326459028230995e-01
5.658183966728291825e-01,1.694035385590670906e-01,7.421882843601589341e-01,2.083412245823684505e-01
3.515516064976484389e-01,1.599658655601614299e-01,2.287015525934090188e-01,2.396878600112246349e-01
5.523139781768612311e-01,2.999093045350214592e-01,3.730146319172445990e-01,5.445389370729111223e-01
1.963872465313472870e-01,6.173292860935416515e-01,8.038051664511017824e-01,9.535976431310636339e-03
6.771729393492654792e-01,6.251543826170686824e-01,8.434723709843164885e-01,4.070866965184678499e-01
7.307489030760985216e-01,7.434316629936643661e-01,8.846782415060228111e-02,8.176319832741982818e-01
2.946405315718103601e-01,9.978647212543516609e-01,9.975713930902644355e-01,5.737077238064821616e-01
1.941807562963473177e-01,4.818706692435063554e-01,7.203399887041489480e-01,2.181822926037281507e-01
3.265417892316720971e-01,4.794980248388169830e-01,9.066943302100003432e-01,5.177429283264620707e-01
6.372958600653301220e-01,6.160691791916991233e-01,2.573001479517431078e-01,6.566636684737054974e-01
4.766720457893761642e-01,2.840378646626832149e-01,4.000283075280626210e-01,3.197607350818350014e-01
6.806494455571046043e-01,2.704304360674794627e-01,2.493152865886760772e-01,4.867751348218354868e-01
2.071011406586867054e-01,8.879299035004194485e-01,8.288158256864395224e-01,9.551665061848864102e-01
9.294674670228310065e-01,8.672429655800911741e-01,5.779708622846002619e-01,6.458495845048939366e-01
9.951052939328854929e-01,5.899959005257037203e-01,8.201940660928133120e-01,4.706814079179348909e-01
4.193943356790220262e-02,6.946418664152379518e-01,7.776201738746347791e-01,4.106245234770838221e-02
7.183323193562338171e-02,9.625095199983947358e-01,9.825690804773096199e-01,7.607586077502671573e-01
3.093010104549119288e-01,7.999790840443257167e-01,4.104887138864628526e-01,2.875285766590862657e-01
4.840095401656961949e-01,6.164389242891018528e-01,5.617199883279594408e-01,2.819728329417070523e-01
8.372485552842330314e-01,5.086038826120213852e-01,9.692144253569746626e-01,7.574063293449943002e-01
5.859672017671683220e-01,4.200916624401867527e-01,2.927500413215923247e-01,3.667732019113973396e-01
1.169403453195212439e-01,5.803745328908476164e-01,4.544368712767677954e-01,9.320071025967514577e-01
8.009213811004635142e-01,6.785010640940786208e-01,6.420903783089274564e-01,9.450715010968167018e-01
1.669434687560000796e-01,1.803722918467968728e-01,6.138858978040075964e-01,2.067282605830072229e-01
2.522523304890501583e-01,9.318893578008650147e-01,8.946612061186216547e-01,7.887410766778895077e-01
9.306591402552105707e-01,9.048140219647177185e-01,3.473533029162497177e-01,6.406866810086203623e-01
2.475542304148811434e-01,8.167667558384205106e-01,4.842454198089796158e-01,7.670105856248288223e-01
2.525389006168854977e-01,4.870392417006639413e-02,4.617328396889702757e-01,1.352443506442951027e-01
7.797861747929356602e-01,8.301328628529608400e-01,2.044271378675331097e-01,8.128982749058436541e-01
8.997572130498223686e-01,9.039066115304498217e-01,1.889580042363622758e-01,6.657347180225767769e-01
6.138496917921809626e-01,3.261856349789635789e-01,5.101070558557238011e-01,1.474094379903719276e-01
7.844192406105813253e-01,5.459408661661404594e-01,2.979812857083827815e-01,6.225293581503247298e-01
6.163475101295105008e-01,4.928808846101236929e-01,6.075909417083190656e-01,4.505504250484512196e-01
2.643380537126582830e-01,5.943942670320985222e-01,5.676807615150784025e-01,2.883707881494953496e-01
4.421174919332684916e-01,4.302879837488116643e-01,2.416680205511058110e-01,5.115144114529848185e-01
6.171203674550013174e-01,5.714988831342370235e-01,3.625827202657157522e-01,2.512606570965367214e-01
8.712897328522737350e-01,7.615306956553851148e-01,6.076034719204019829e-01,7.625724329184023764e-01
4.458725770496901192e-02,9.133050950867888096e-02,8.820776849410670861e-01,9.831220085452857527e-02
3.484909554762741779e-01,1.949346461964559241e-01,8.592126117078159597e-02,4.046874764755944986e-01
1.651369643463626857e-01,6.413647665065931314e-01,6.776834062640705314e-01,7.345785669061244416e-01
3.737450949809233980e-01,6.886266684564282814e-01,1.151163544211351308e-01,5.309878182499696564e-01
4.833212333566062058e-01,5.375783825431438290e-01,4.868785436272670131e-01,9.184692763457054099e-01
1.468051233098847386e-01,4.376659298312286506e-01,8.008003320029756233e-01,2.162668863044467371e-02
8.359361908163317478e-01,8.453016229098228029e-01,9.512785726359572758e-01,9.668208888779693533e-01
9.838579010332106911e-01,5.753094414929023070e-01,5.523052590383297211e-01,7.408916463419362719e-01
9.642502738874233481e-01,8.984017363415507385e-01,3.662509784802062129e-01,6.463514576110406251e-01
6.334044501201546717e-01,3.651462339965911436e-02,9.687154435385566531e-01,6.806962319863633926e-02
4.149871930651005125e-01,6.433972601425149707e-01,9.682020516475458027e-01,4.671589368871477133e-01
8.754577930494824578e-01,8.687427631381787752e-01,2.555285969356626552e-01,6.966638310193719041e-01
9.299273644062812094e-01,7.937702619483616440e-01,7.375926308333828896e-01,9.002940474040457275e-01
